pair_id,dataset,short_dataset,feature_build_sec_pair,feature_build_reduced_sec_pair,category,relation,model,scenario,rf_fit_sec_pair_share,rf_test_fold_appearances,runtime_sec_pair,runtime_note
ChEMBL__Joinable__assays_vertical_70_ec_ev,ChEMBL,assays_vertical_70_ec_ev,104.329,42.03193843746185,ChEMBL,Joinable,minilm,si_si2,5.302493504503021,2,109.63149350450301,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,ChEMBL,assays_both_0_70_ac4_ev,105.308,42.50711575503648,ChEMBL,View-Unionable,minilm,si_si2,5.754172111337352,4,111.06217211133736,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_100_ac5_av,OpenData,miller2_horizontal_100_ac5_av,663.165,290.1035728612542,OpenData,Unionable,minilm,si_si2,6.205850718171684,2,669.3708507181716,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_50_ac5_av,TPC-DI,prospect_both_50_50_ac5_av,78.008,30.322846438355747,TPC-DI,Semantically-Joinable,minilm,si_si2,5.834418297165666,2,83.84241829716566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_1_ac1_av,ChEMBL,assays_both_50_1_ac1_av,44.978,16.8396518676281,ChEMBL,Semantically-Joinable,minilm,si_si2,6.053068523804223,2,51.03106852380422,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_70_ac5_av,ChEMBL,assays_both_0_70_ac5_av,105.197,42.50914679591359,ChEMBL,View-Unionable,minilm,si_si2,5.508741616552211,3,110.70574161655222,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_100_ac5_ev,OpenData,miller2_horizontal_100_ac5_ev,698.231,305.72097112363576,OpenData,Unionable,minilm,si_si2,5.754172111337352,4,703.9851721113373,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_50_ec_av,TPC-DI,prospect_both_50_50_ec_av,68.455,26.72026952907443,TPC-DI,Semantically-Joinable,minilm,si_si2,5.768455646283129,2,74.22345564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_1_ac2_av,ChEMBL,assays_both_50_1_ac2_av,41.686,15.216679322779177,ChEMBL,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,46.86437299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,ChEMBL,assays_both_0_70_ac5_ev,102.946,41.1214578128457,ChEMBL,View-Unionable,minilm,si_si2,5.549805419644571,2,108.49580541964457,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_100_ec_av,OpenData,miller2_horizontal_100_ec_av,698.46,306.09255204819146,OpenData,Unionable,minilm,si_si2,12.894884620442308,1,711.3548846204424,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_70_ac1_av,TPC-DI,prospect_both_50_70_ac1_av,100.027,39.83165265549719,TPC-DI,Semantically-Joinable,minilm,si_si2,5.302493504503021,2,105.32949350450302,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_1_ac3_av,ChEMBL,assays_both_50_1_ac3_av,44.316,16.31849836035073,ChEMBL,Semantically-Joinable,minilm,si_si2,6.490463595692778,1,50.80646359569278,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_70_ec_av,ChEMBL,assays_both_0_70_ec_av,120.806,50.25075327059626,ChEMBL,View-Unionable,minilm,si_si2,5.754172111337352,4,126.56017211133735,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_100_ec_ev,OpenData,miller2_horizontal_100_ec_ev,703.913,308.73791679489614,OpenData,Unionable,minilm,si_si2,5.946105148903619,3,709.8591051489036,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_70_ac2_av,TPC-DI,prospect_both_50_70_ac2_av,92.597,36.63410885532199,TPC-DI,Semantically-Joinable,minilm,si_si2,5.521143731141579,2,98.11814373114157,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_1_ac4_av,ChEMBL,assays_both_50_1_ac4_av,40.635,14.686457177847618,ChEMBL,Semantically-Joinable,minilm,si_si2,5.754172111337352,4,46.38917211133735,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__View-Unionable__assays_both_0_70_ec_ev,ChEMBL,assays_both_0_70_ec_ev,98.906,39.69793352721633,ChEMBL,View-Unionable,minilm,si_si2,12.894884620442308,1,111.80088462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac1_av,OpenData,miller2_horizontal_50_ac1_av,679.643,297.9650883868635,OpenData,Unionable,minilm,si_si2,5.698483534899606,3,685.3414835348997,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_70_ac3_av,TPC-DI,prospect_both_50_70_ac3_av,95.62,38.03818864736707,TPC-DI,Semantically-Joinable,minilm,si_si2,5.615673451915668,1,101.23567345191567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_1_ac5_av,ChEMBL,assays_both_50_1_ac5_av,42.362,15.35230299112201,ChEMBL,Semantically-Joinable,minilm,si_si2,6.490463595692778,1,48.85246359569278,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
Magellan__amazon_google_exp,Magellan,amazon_google_exp,6.965,1.7601482273638291,Magellan,Unionable,minilm,si_si2,5.615673451915668,1,12.580673451915668,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac1_ev,OpenData,miller2_horizontal_50_ac1_ev,678.191,297.46216562426093,OpenData,Unionable,minilm,si_si2,12.894884620442308,1,691.0858846204424,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_70_ac4_av,TPC-DI,prospect_both_50_70_ac4_av,98.36,39.22095676105469,TPC-DI,Semantically-Joinable,minilm,si_si2,5.946105148903619,3,104.30610514890361,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_1_ec_av,ChEMBL,assays_both_50_1_ec_av,41.983,15.548559623762962,ChEMBL,Semantically-Joinable,minilm,si_si2,5.698483534899606,3,47.681483534899606,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
Magellan__beeradvo_ratebeer,Magellan,beeradvo_ratebeer,10.345,2.9320013497769875,Magellan,Unionable,minilm,si_si2,12.894884620442308,1,23.23988462044231,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac2_av,OpenData,miller2_horizontal_50_ac2_av,659.796,287.8301400224716,OpenData,Unionable,minilm,si_si2,6.490463595692778,1,666.2864635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_70_ac5_av,TPC-DI,prospect_both_50_70_ac5_av,89.387,35.462998563319445,TPC-DI,Semantically-Joinable,minilm,si_si2,5.677781014153622,4,95.06478101415362,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_30_ac1_av,ChEMBL,assays_both_50_30_ac1_av,62.103,23.529541490480312,ChEMBL,Semantically-Joinable,minilm,si_si2,5.549805419644571,2,67.65280541964458,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
Magellan__dblp_acm,Magellan,dblp_acm,10.207,2.8635423477441133,Magellan,Unionable,minilm,si_si2,5.571761430401604,3,15.778761430401605,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac2_ev,OpenData,miller2_horizontal_50_ac2_ev,674.343,294.5789537761658,OpenData,Unionable,minilm,si_si2,6.205850718171684,2,680.5488507181716,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_both_50_70_ec_av,TPC-DI,prospect_both_50_70_ec_av,85.868,34.3024252794981,TPC-DI,Semantically-Joinable,minilm,si_si2,6.490463595692778,1,92.35846359569277,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_30_ac2_av,ChEMBL,assays_both_50_30_ac2_av,59.162,22.26673807528615,ChEMBL,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,64.34037299863856,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
Magellan__dblp_scholar,Magellan,dblp_scholar,9.87,2.7917527788132466,Magellan,Unionable,minilm,si_si2,5.178372998638553,1,15.048372998638552,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac3_av,OpenData,miller2_horizontal_50_ac3_av,672.093,293.47448138858374,OpenData,Unionable,minilm,si_si2,5.178372998638553,1,677.2713729986385,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac1_av,TPC-DI,prospect_vertical_1_ac1_av,40.952,15.188829385161398,TPC-DI,Semantically-Joinable,minilm,si_si2,6.053068523804223,2,47.00506852380422,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_30_ac3_av,ChEMBL,assays_both_50_30_ac3_av,61.488,23.492732502624392,ChEMBL,Semantically-Joinable,minilm,si_si2,6.490463595692778,1,67.97846359569277,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
Magellan__fodors_zagats,Magellan,fodors_zagats,17.661,5.748017575278885,Magellan,Unionable,minilm,si_si2,5.67392592550904,2,23.33492592550904,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac3_ev,OpenData,miller2_horizontal_50_ac3_ev,697.925,304.8507891308516,OpenData,Unionable,minilm,si_si2,12.894884620442308,1,710.8198846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac2_av,TPC-DI,prospect_vertical_1_ac2_av,39.292,14.230203724101187,TPC-DI,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,44.47037299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_30_ac4_av,ChEMBL,assays_both_50_30_ac4_av,58.96,22.21747632421553,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,71.8548846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
Magellan__itunes_amazon,Magellan,itunes_amazon,26.815,9.29827059298754,Magellan,Unionable,minilm,si_si2,5.958538803030134,2,32.773538803030135,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac4_av,OpenData,miller2_horizontal_50_ac4_av,677.78,296.63471240244803,OpenData,Unionable,minilm,si_si2,5.39702322527711,2,683.177023225277,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac3_av,TPC-DI,prospect_vertical_1_ac3_av,39.054,14.182476705402134,TPC-DI,Semantically-Joinable,minilm,si_si2,5.654508434311249,3,44.70850843431125,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_30_ac5_av,ChEMBL,assays_both_50_30_ac5_av,59.171,22.409701673224568,ChEMBL,Semantically-Joinable,minilm,si_si2,5.615673451915668,1,64.78667345191566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
Magellan__walmart_amazon,Magellan,walmart_amazon,14.142,4.380833453506234,Magellan,Unionable,minilm,si_si2,6.490463595692778,1,20.632463595692776,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac4_ev,OpenData,miller2_horizontal_50_ac4_ev,629.473,275.55144693586226,OpenData,Unionable,minilm,si_si2,6.490463595692778,1,635.9634635956927,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Semantically-Joinable__prospect_vertical_1_ac4_av,TPC-DI,prospect_vertical_1_ac4_av,39.763,14.450458477914331,TPC-DI,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,44.94137299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_both_50_30_ec_av,ChEMBL,assays_both_50_30_ec_av,65.733,25.74489815998077,ChEMBL,Semantically-Joinable,minilm,si_si2,12.894884620442308,1,78.62788462044232,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_1_ac1_ev,OpenData,miller2_both_50_1_ac1_ev,185.882,78.69779885259271,OpenData,Joinable,minilm,si_si2,5.302493504503021,2,191.18449350450302,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Unionable__miller2_horizontal_50_ac5_av,OpenData,miller2_horizontal_50_ac5_av,633.815,277.4792630957068,OpenData,Unionable,minilm,si_si2,5.615673451915668,1,639.4306734519157,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
